"ID","Date","Location","Tweet","Quoted Tweet Text",,,
"1221935895374376965","2020-01-27 23:19:54","Bushmills, Northern Ireland","@askeamonn @Avalon262 @Gforse1 @mindedmusically @mostcertainty @Ellis_Greenwood @helgy2 @RussPurdie @janineyve @Lars9596 @GrubStreetJorno @Gravity_v20 @jbhearn @TIMGOLDFINCH @Colin00007 @StewartButton @greatlakesforex @AsselbergsSimon @BlackwaterRive2 @mrcoolbp @nspec2a @shuma0963 @FawkeEU @takeitwithsalt @mike_sandifer @purpleline @Locke_Wiggins @chilbaric @WyeLea @TGRWorzel @tinmantc @DavidAutruche @RalphMusgrave @SublimeNikita @DMcWilliams_UK @iq69fund @I_dont_know_but @DilipShah_ @Mikethefilm1 @ian_jones64 @hyppi737 @JoeBlob20 @KillianConnolly @AlanEngland4 @GaryShieldssage @soclose2me @owsi1968 @wiki_ballot @Survation @PerKurowski Segue: talk now of 15% fatality rate amongst early reported victims of corona virus.",,,,
"1221935888013258754","2020-01-27 23:19:52","California, USA","Hello guys! There’s a lot of talk about the new corona virus and I think a lot of people have a misunderstanding of the severity of it. As of now this strain is known to cause mild to moderate symptoms in the upper respiratory tract, just like the common cold would.",,,,
"1221935870942404608","2020-01-27 23:19:48","New Zealand","@dannymullen verbally destroy Asians for the Corona virus",,,,
"1221935769935237122","2020-01-27 23:19:24","Davao City","Corona virus 💁🏻‍♀️ https://t.co/SBnBXOCNI8","So Philippines can actually provide 3.16 MILLION masks to China when couple of weeks ago we were practically and literally “running out of face masks” that are badly needed due to Taal Volcano eruption.
And what do we get from Chinese in return? 
Pee and poop?
Puta!",,,
"1221935768236675072","2020-01-27 23:19:24","Dallas, TX","The spread of misinformation is just as pandemic as the virus itself. &gt; “...  immense risks, particularly in the fields of health and medicine, where the posts, photos and videos can shape how patients seek &amp; obtain much-needed care.” #CDC #coronavirus https://t.co/OuyTXnG4YD",,,,
"1221935728306733057","2020-01-27 23:19:14","USA","@AuroraIntel @Corona_nCoV2019 This proves the seriousness of the matter of the Corona Virus.",,,,
"1221935684279095296","2020-01-27 23:19:04","Durham, NC","@mapenshi_zed @emma_zoey_reyn No this virus is new it is called a corona virus because that’s imply the type of virus that it is there isn’t an actual name for it yet",,,,
"1221935682907623424","2020-01-27 23:19:03","Riverside, CA","i thought the corona virus was when you get an STD from someone in the IE",,,,
"1221935602192601090","2020-01-27 23:18:44","Birmingham, England","@BikiniBodhi @KingGeorge No Corona is the cure for Coronavirus",,,,
"1221935587369701376","2020-01-27 23:18:41","California, USA","Wuhan corona virus, the death of a super star athlete, impeachment trial- 2020 ain’t here to play",,,,
"1221935543833038848","2020-01-27 23:18:30","Coventry, England","Can someone explain the corona virus, like am I gonna die ? Thanks in advance x #coronavirus",,,,
"1221935518335848448","2020-01-27 23:18:24","Champaign, IL","Next time the corona virus will appear in the US, east of the Rockies, is Monday, April 8, 2024. Be prepared. https://t.co/WKWhZm6nIx",,,,
"1221935511692070914","2020-01-27 23:18:23","Missouri, USA","@MacroVoices @ErikSTownsend Thanks for the thoughts! If you have time pick up the Great Influenza by John Barry.  There can be a lot of additional effects from a pandemic then just mortality.  Really interesting. https://t.co/IF0304euBd",,,,
"1221935412526100481","2020-01-27 23:17:59","Deutschland","And there we have the first case of corona in Germany...
I won’t be surprised if a lot more will get confirmed in the following days...",,,,
"1221935360168558599","2020-01-27 23:17:46","Rabat-Salé-Zemmour-Zaer","Is it normal the corona virus in this period of the year (chinese new year holidays) or it’s another trick of the cold war between Trump and Zhou, thanks to god i left Wuhan 20 days before the epidemic spread. Feeling harmful for the city im living in #PrayForWuhan",,,,
"1221935311082741762","2020-01-27 23:17:35","Baltimore, MD","Minutemen - Corona https://t.co/NHaqeEfZd6",,,,
"1221935282423062531","2020-01-27 23:17:28","Sweden","@KingGeorge Atleast it wasn't free samples of Corona beer",,,,
"1221935257471066112","2020-01-27 23:17:22","Minnesota","Market drop pinned to corona virus fears. Expert suggested rapid inc in cases this AM without Draconian measures.

OTOH - every investor should be prepared for the overdue correction. You can only pump up the market with new debt/bad regs for so long.
https://t.co/ovZIx5EIx7",,,,
"1221935206254301189","2020-01-27 23:17:10","Binan City, Calabarzon","Specially fake news regarding the spread of Novel Corona Virus here in the Philippines.",,,,
"1221935177942700033","2020-01-27 23:17:03","Westbury, NY","Say corona!",,,,
"1221935173559898118","2020-01-27 23:17:02","Chicago, IL","NEETdom is auto-quarantine

Public health pandemic equations will have to be rewritten",,,,
"1221935173027188736","2020-01-27 23:17:02","United States","In China, the infamous Dr. Shuut Me Now was hiding the virus in a Corona without a lime on top. In China, there are re-education camps constructed to specifically address this non-liming behavior. They call them Uighurs. https://t.co/humB0do5uL",,,,
"1221935144912719880","2020-01-27 23:16:55","Boston, MA","shoutout to the dude at my gym rockin a corona shirt...

that is hands down THE most alpha shit i have ever seen",,,,
"1221935112910180352","2020-01-27 23:16:48","Oklahoma ","@Dray2Arrogant I LOVE bill burr. You know how he always says we need a new plague... lmao I instantly thought of that when I heard about the corona virus",,,,
"1221935096237907968","2020-01-27 23:16:44","Peterborough, ON","after committing to being more productive yesterday, today i downloaded and played pandemic for two hours after work, ama",,,,
"1221935065942368256","2020-01-27 23:16:36","Atlanta, GA","@ashleylynch Corona virus. https://t.co/952VTIg34j",,,,
"1221935036120780801","2020-01-27 23:16:29","Suva, Fiji","That threat of corona virus had better get Fijians to practice good hygiene habits.

Honestly I’m fed up of seeing people spitting and sneezing (and not having the decency to close their mouths with a tissue or handkerchief)

@PremilaKumarMP please improve Suva, it’s FILTHY!!",,,,
"1221935031029059586","2020-01-27 23:16:28","London","The thought of corona virus getting into the uk because of bundles lmaooo https://t.co/7SE7k3uKX9","Aliexpress are doing 50% off lool fuckinnnnnnn",,,
"1221934929694511104","2020-01-27 23:16:04","Washington, USA","Tonight we'll try our hardest not to catch the Corona Virus while we play DbD.

I suggest you show up, you know, to inoculate your self with my personality. I wont make any outrageous claims, but everyone that's talked to me is Corona free 🤔🤔🤔

1221934917539508230,2020-01-27 23:16:01,""Ontario, CA","@conny_conny1 Just get everyone to make a personal poster....it'll be fine. Eg. STAY AWAY CORONA!!
NOT MY MY MY CORONA!!",,,
"1221934906542116865","2020-01-27 23:15:58","San Antonio, TX","Corona virus? I don't even like beer.",,,,
"1221934857799925760","2020-01-27 23:15:47","White Rock, British Columbia","@george_r_1961 The effects of a pandemic are staggering. Once did a disaster exercise with this scenario. When people can’t go to work, everyone’s life is jeopardized. Manufacturing ceases or is drastically reduced. Resources and supplies disappear. Quite horrific. Preparedness really matters.",,,,
"1221934838904762375","2020-01-27 23:15:42","Granite State","🚨🚨🚨 Trump would welcome the distraction of a global pandemic. https://t.co/ZfcRUOayGH","😱OMG. The top WH official responsible for preparedness &amp; response to a deadly #pandemic quit, and the global health security team he oversaw was DISBANDED by then-NSA John Bolton in *May 2018*.

@thespybrief
h/t @911CORLEBRA777 
https://t.co/BwpRSHFgAY",,,
"1221934789864951815","2020-01-27 23:15:31","New York, NY","LMFAO i thought the corona virus had something to do w the beer.",,,,
"1221934723007541249","2020-01-27 23:15:15","USA","@Corona_nCoV2019 Doubtful, but possible. If the number of infected in the US does increase that much in 1 week, then the US Gov should declare a Pandemic Emergency. In China, it already is one. The US best prepare now.",,,,
"1221934702015262722","2020-01-27 23:15:10","Oklahoma, USA","I thought the Coronavirus was the new way of saying you wanna be on a beach drinking a corona. Apparently it’s a real virus? 🤨 https://t.co/2esihCaKGS",,,,
"1221934696470323200","2020-01-27 23:15:08","The Hague, The Netherlands","Share! Corona Virus from China!! https://t.co/gJgm0jm9EF",,,,
"1221934553310195713","2020-01-27 23:14:34","Canada","Antivaxx MOMS: OMFG is it safe to send my child to school? What if he catches the corona!!??!?!?

Also Antivaxx Moms: lol flu shot? My son Ayyeeeedin Fredareicky has essential oils with him, he’s good. 

1221934459068522496,2020-01-27 23:14:12,United States,Really loving this @netflix docuseries #Pandemic and now they show this woman from Corvallis and I already know I’m going to throw something at the tv bc she’ll be an anti vaxxer https://t.co/45Hz6pZbKi,
1221934408434946056,2020-01-27 23:14:00,north jersey,@northjersey Trump should had his MAGA rally in giant stadium!,
1221934393343655936,2020-01-27 23:13:56,中国 北京,""There are serious corona virus conditions in China and considering the shortage of medical resources, may I bother u help provide some e-commerce websites or suppliers through which we can order medical masks and goggles to be delivered to China for donation purpose? Many thanks!",,,,
"1221934376734187523","2020-01-27 23:13:52","Huntsville","So the corona virus is just the common cold https://t.co/P8KF4U4nb6",,,,
"1221934208781836294","2020-01-27 23:13:12","Middle East","I need to get a few things from China but I don't wanna import Corona, what do I do? 

1221934167858065410,2020-01-27 23:13:02,""Corona, CA","10 Counties Where Foreclosures Are Actually Increasing https://t.co/mmCNOM7cgm #ActiveRealty #Actvre #Corona #Articles #realestate #foreclosure #counties #increasing https://t.co/AAb7PaMLs6",,,
"1221934130310602752","2020-01-27 23:12:53","USA","@k_y_c_01 I think the viruses have to be similar enough genetically to recombine and create antigenic drift. The influenza virus is different from corona virus in substantial ways.",,,,
"1221934045359149058","2020-01-27 23:12:33","United States","@sarcastic_riot @DragonMasterXTZ @encephalo777 @eugenegu You can make up a story to feel “right” if you want. That’s a given. No one wants to talk about the coronavirus family anymore than we want to talk about the 4 main flu viruses. We just say “flu”. I thought you knew which one (corona) I was taking about https://t.co/6OJQCDEr0z",,,,
"1221934036852957186","2020-01-27 23:12:31","Jakarta, Indonesia.","#iHeartBTS #VIRUS_CORONA #COYG #MonbebeAreStillHere #IndonesianIdol https://t.co/ci454QlI7f",,,,
"1221934003927711744","2020-01-27 23:12:23","California, USA","Let me know what you find. The Wuhan Lab is not commonly known as a biowarfare facility. It is ostensibly doing research on viruses to create vaccinations for potentially pandemic outbreaks. https://t.co/Y5XY5Dkg1F","@MlLedoux Thanks for the link - I will certainly check. Someone also pointed out the possibility that the Wuhan Biowarfare facility would have used animals in testing, and some of these could conceivably have found their way to the Animal Market. Conjecture, no more. Checking now!!",,,
"1221933984604721153","2020-01-27 23:12:19","Toronto, Ontario","The corona virus is already in Canada and my aunt just came home saying that she’s feeling sick https://t.co/CD6pJW1tqt",,,,
"1221933921090314241","2020-01-27 23:12:03","Florida","OMG. The top WH official responsible for preparedness &amp; response to a deadly #pandemic quit, and the global health security team he oversaw was DISBANDED by then-NSA John Bolton in *May 2018*.",,,,
"1221933861837238272","2020-01-27 23:11:49","Australia","one case of corona in perth hmmmmmm",,,,
"1221933809999982597","2020-01-27 23:11:37","New York","So watching pandemic has made me never want to leave my house. Ever.",,,,
"1221933806145482755","2020-01-27 23:11:36","America","The Global #Coronavirus Pandemic will not be televised but I will report on it. Keep your stationed tuned here throughout the following days.",,,,
"1221933800147603456","2020-01-27 23:11:35","Austin, TX","@Neida_Garza_ It's corona taim",,,,
"1221933786440642560","2020-01-27 23:11:31","Texas","@JohnCornyn So ... if you call the Bidens and they turn out to be rotten apples it still doesn’t take away from the issue at hand. You know that.",,,,
